image_id,label_file,class_id,class_name,x_center_norm,y_center_norm,width_norm,height_norm,x_min_norm,y_min_norm,x_max_norm,y_max_norm,x_center_px,y_center_px,width_px,height_px,image_width,image_height,bbox_area_norm
coloured_noised_master_yi_1_00153,..\mid_dataset\labels\coloured_noised_master_yi_1_00153.txt,6,master_yi,0.506378,0.508291,0.096939,0.08801,0.4579085,0.46428600000000003,0.5548474999999999,0.552296,182.29608,182.98476000000002,34.89804,31.683600000000002,360,360,0.00853160139
coloured_noised_master_yi_1_00154,..\mid_dataset\labels\coloured_noised_master_yi_1_00154.txt,6,master_yi,0.505102,0.505102,0.096939,0.096939,0.45663250000000005,0.45663250000000005,0.5535715000000001,0.5535715000000001,181.83672,181.83672,34.89804,34.89804,360,360,0.009397169721
coloured_noised_master_yi_1_00155,..\mid_dataset\labels\coloured_noised_master_yi_1_00155.txt,6,master_yi,0.50574,0.508291,0.093112,0.093112,0.459184,0.46173500000000006,0.552296,0.5548470000000001,182.0664,182.98476000000002,33.52032,33.52032,360,360,0.008669844544
coloured_noised_master_yi_1_00156,..\mid_dataset\labels\coloured_noised_master_yi_1_00156.txt,6,master_yi,0.50574,0.508291,0.095663,0.093112,0.45790849999999994,0.46173500000000006,0.5535715,0.5548470000000001,182.0664,182.98476000000002,34.43868,33.52032,360,360,0.008907373256
coloured_noised_master_yi_1_00157,..\mid_dataset\labels\coloured_noised_master_yi_1_00157.txt,6,master_yi,0.508929,0.508291,0.089286,0.093112,0.464286,0.46173500000000006,0.553572,0.5548470000000001,183.21444,182.98476000000002,32.14296,33.52032,360,360,0.008313598032
coloured_noised_master_yi_1_00158,..\mid_dataset\labels\coloured_noised_master_yi_1_00158.txt,6,master_yi,0.508291,0.50574,0.098214,0.098214,0.45918400000000004,0.45663299999999996,0.5573980000000001,0.554847,182.98476000000002,182.0664,35.35704,35.35704,360,360,0.009645989796
coloured_noised_master_yi_1_00159,..\mid_dataset\labels\coloured_noised_master_yi_1_00159.txt,6,master_yi,0.50574,0.507015,0.098214,0.093112,0.45663299999999996,0.460459,0.554847,0.553571,182.0664,182.5254,35.35704,33.52032,360,360,0.009144901968
coloured_noised_master_yi_1_00160,..\mid_dataset\labels\coloured_noised_master_yi_1_00160.txt,6,master_yi,0.505102,0.507653,0.089286,0.086735,0.46045900000000006,0.4642855,0.549745,0.5510205,181.83672,182.75508000000002,32.14296,31.224600000000002,360,360,0.007744221210000001
coloured_noised_master_yi_1_00161,..\mid_dataset\labels\coloured_noised_master_yi_1_00161.txt,6,master_yi,0.503827,0.505102,0.084184,0.081633,0.461735,0.4642855000000001,0.545919,0.5459185000000001,181.37772,181.83672,30.30624,29.38788,360,360,0.006872192471999999
coloured_noised_master_yi_1_00162,..\mid_dataset\labels\coloured_noised_master_yi_1_00162.txt,6,master_yi,0.507653,0.507015,0.079082,0.082908,0.46811200000000003,0.465561,0.5471940000000001,0.548469,182.75508000000002,182.5254,28.46952,29.84688,360,360,0.0065565304559999996
coloured_noised_master_yi_1_00163,..\mid_dataset\labels\coloured_noised_master_yi_1_00163.txt,6,master_yi,0.505102,0.50574,0.086735,0.082908,0.46173450000000005,0.464286,0.5484695,0.547194,181.83672,182.0664,31.224600000000002,29.84688,360,360,0.00719102538
coloured_noised_master_yi_1_00164,..\mid_dataset\labels\coloured_noised_master_yi_1_00164.txt,6,master_yi,0.506378,0.504464,0.081633,0.08801,0.4655615,0.460459,0.5471945,0.548469,182.29608,181.60704,29.38788,31.683600000000002,360,360,0.00718452033
coloured_noised_master_yi_1_00165,..\mid_dataset\labels\coloured_noised_master_yi_1_00165.txt,6,master_yi,0.507653,0.507015,0.081633,0.082908,0.46683650000000004,0.465561,0.5484695,0.548469,182.75508000000002,182.5254,29.38788,29.84688,360,360,0.006768028763999999
coloured_noised_master_yi_1_00166,..\mid_dataset\labels\coloured_noised_master_yi_1_00166.txt,6,master_yi,0.50574,0.507015,0.08801,0.08801,0.46173499999999995,0.46301,0.5497449999999999,0.55102,182.0664,182.5254,31.683600000000002,31.683600000000002,360,360,0.0077457601000000004
coloured_noised_master_yi_1_00167,..\mid_dataset\labels\coloured_noised_master_yi_1_00167.txt,6,master_yi,0.508291,0.50574,0.085459,0.085459,0.4655615000000001,0.4630105,0.5510205,0.5484694999999999,182.98476000000002,182.0664,30.76524,30.76524,360,360,0.0073032406809999985
coloured_noised_master_yi_1_00168,..\mid_dataset\labels\coloured_noised_master_yi_1_00168.txt,6,master_yi,0.504464,0.507015,0.090561,0.090561,0.4591835,0.4617345,0.5497445000000001,0.5522955,181.60704,182.5254,32.60196,32.60196,360,360,0.008201294721
coloured_noised_master_yi_1_00169,..\mid_dataset\labels\coloured_noised_master_yi_1_00169.txt,6,master_yi,0.508291,0.506378,0.093112,0.089286,0.46173500000000006,0.461735,0.5548470000000001,0.551021,182.98476000000002,182.29608,33.52032,32.14296,360,360,0.008313598032
coloured_noised_master_yi_1_00170,..\mid_dataset\labels\coloured_noised_master_yi_1_00170.txt,6,master_yi,0.508291,0.506378,0.093112,0.089286,0.46173500000000006,0.461735,0.5548470000000001,0.551021,182.98476000000002,182.29608,33.52032,32.14296,360,360,0.008313598032
coloured_noised_master_yi_1_00171,..\mid_dataset\labels\coloured_noised_master_yi_1_00171.txt,6,master_yi,0.506378,0.504464,0.089286,0.090561,0.461735,0.4591835,0.551021,0.5497445000000001,182.29608,181.60704,32.14296,32.60196,360,360,0.008085829446
coloured_noised_master_yi_1_00172,..\mid_dataset\labels\coloured_noised_master_yi_1_00172.txt,6,master_yi,0.50574,0.507015,0.085459,0.08801,0.4630105,0.46301,0.5484694999999999,0.55102,182.0664,182.5254,30.76524,31.683600000000002,360,360,0.00752124659
coloured_noised_master_yi_1_00173,..\mid_dataset\labels\coloured_noised_master_yi_1_00173.txt,6,master_yi,0.507653,0.505102,0.091837,0.086735,0.46173450000000005,0.46173450000000005,0.5535715,0.5484695,182.75508000000002,181.83672,33.06132,31.224600000000002,360,360,0.007965482195
coloured_noised_master_yi_1_00174,..\mid_dataset\labels\coloured_noised_master_yi_1_00174.txt,6,master_yi,0.508291,0.50574,0.082908,0.08801,0.46683700000000006,0.46173499999999995,0.549745,0.5497449999999999,182.98476000000002,182.0664,29.84688,31.683600000000002,360,360,0.00729673308
coloured_noised_master_yi_1_00175,..\mid_dataset\labels\coloured_noised_master_yi_1_00175.txt,6,master_yi,0.508291,0.507015,0.090561,0.085459,0.46301050000000005,0.4642855,0.5535715000000001,0.5497445,182.98476000000002,182.5254,32.60196,30.76524,360,360,0.007739252499
coloured_noised_master_yi_1_00176,..\mid_dataset\labels\coloured_noised_master_yi_1_00176.txt,6,master_yi,0.507015,0.505102,0.085459,0.086735,0.4642855,0.46173450000000005,0.5497445,0.5484695,182.5254,181.83672,30.76524,31.224600000000002,360,360,0.007412286365
coloured_noised_master_yi_1_00177,..\mid_dataset\labels\coloured_noised_master_yi_1_00177.txt,6,master_yi,0.505102,0.507015,0.086735,0.085459,0.46173450000000005,0.4642855,0.5484695,0.5497445,181.83672,182.5254,31.224600000000002,30.76524,360,360,0.007412286365
coloured_noised_master_yi_1_00178,..\mid_dataset\labels\coloured_noised_master_yi_1_00178.txt,6,master_yi,0.504464,0.501913,0.08801,0.082908,0.460459,0.46045900000000006,0.548469,0.543367,181.60704,180.68868000000003,31.683600000000002,29.84688,360,360,0.00729673308
coloured_noised_master_yi_1_00179,..\mid_dataset\labels\coloured_noised_master_yi_1_00179.txt,6,master_yi,0.506378,0.50574,0.089286,0.082908,0.461735,0.464286,0.551021,0.547194,182.29608,182.0664,32.14296,29.84688,360,360,0.007402523688
coloured_noised_master_yi_1_00180,..\mid_dataset\labels\coloured_noised_master_yi_1_00180.txt,6,master_yi,0.507015,0.506378,0.093112,0.089286,0.460459,0.461735,0.553571,0.551021,182.5254,182.29608,33.52032,32.14296,360,360,0.008313598032
coloured_noised_master_yi_1_00181,..\mid_dataset\labels\coloured_noised_master_yi_1_00181.txt,6,master_yi,0.507015,0.507653,0.095663,0.089286,0.45918349999999997,0.46301000000000003,0.5548465,0.552296,182.5254,182.75508000000002,34.43868,32.14296,360,360,0.008541366618
coloured_noised_master_yi_1_00182,..\mid_dataset\labels\coloured_noised_master_yi_1_00182.txt,6,master_yi,0.510204,0.508929,0.086735,0.091837,0.4668365,0.4630105,0.5535715,0.5548474999999999,183.67344,183.21444,31.224600000000002,33.06132,360,360,0.007965482195
coloured_noised_master_yi_1_00183,..\mid_dataset\labels\coloured_noised_master_yi_1_00183.txt,6,master_yi,0.506378,0.507653,0.081633,0.084184,0.4655615,0.465561,0.5471945,0.549745,182.29608,182.75508000000002,29.38788,30.30624,360,360,0.006872192471999999
coloured_noised_master_yi_1_00184,..\mid_dataset\labels\coloured_noised_master_yi_1_00184.txt,6,master_yi,0.508929,0.506378,0.086735,0.091837,0.46556149999999996,0.4604595,0.5522965,0.5522965,183.21444,182.29608,31.224600000000002,33.06132,360,360,0.007965482195
coloured_noised_master_yi_1_00185,..\mid_dataset\labels\coloured_noised_master_yi_1_00185.txt,6,master_yi,0.506378,0.507015,0.091837,0.090561,0.4604595,0.4617345,0.5522965,0.5522955,182.29608,182.5254,33.06132,32.60196,360,360,0.008316850557
coloured_noised_master_yi_1_00186,..\mid_dataset\labels\coloured_noised_master_yi_1_00186.txt,6,master_yi,0.507015,0.50574,0.090561,0.090561,0.4617345,0.46045949999999997,0.5522955,0.5510204999999999,182.5254,182.0664,32.60196,32.60196,360,360,0.008201294721
coloured_noised_master_yi_1_00187,..\mid_dataset\labels\coloured_noised_master_yi_1_00187.txt,6,master_yi,0.505102,0.508929,0.094388,0.089286,0.45790800000000004,0.464286,0.552296,0.553572,181.83672,183.21444,33.97968,32.14296,360,360,0.008427526968
coloured_noised_master_yi_1_00188,..\mid_dataset\labels\coloured_noised_master_yi_1_00188.txt,6,master_yi,0.507653,0.508929,0.086735,0.086735,0.4642855,0.46556149999999996,0.5510205,0.5522965,182.75508000000002,183.21444,31.224600000000002,31.224600000000002,360,360,0.007522960225000001
coloured_noised_master_yi_1_00189,..\mid_dataset\labels\coloured_noised_master_yi_1_00189.txt,6,master_yi,0.508929,0.508929,0.084184,0.084184,0.46683699999999995,0.46683699999999995,0.551021,0.551021,183.21444,183.21444,30.30624,30.30624,360,360,0.007086945855999999
coloured_noised_master_yi_1_00190,..\mid_dataset\labels\coloured_noised_master_yi_1_00190.txt,6,master_yi,0.507653,0.505102,0.089286,0.094388,0.46301000000000003,0.45790800000000004,0.552296,0.552296,182.75508000000002,181.83672,32.14296,33.97968,360,360,0.008427526968
coloured_noised_master_yi_1_00191,..\mid_dataset\labels\coloured_noised_master_yi_1_00191.txt,6,master_yi,0.508291,0.508929,0.093112,0.091837,0.46173500000000006,0.4630105,0.5548470000000001,0.5548474999999999,182.98476000000002,183.21444,33.52032,33.06132,360,360,0.008551126744
coloured_noised_master_yi_1_00192,..\mid_dataset\labels\coloured_noised_master_yi_1_00192.txt,6,master_yi,0.508929,0.508291,0.089286,0.085459,0.464286,0.4655615000000001,0.553572,0.5510205,183.21444,182.98476000000002,32.14296,30.76524,360,360,0.007630292274
coloured_noised_master_yi_1_00193,..\mid_dataset\labels\coloured_noised_master_yi_1_00193.txt,6,master_yi,0.506378,0.508929,0.089286,0.089286,0.461735,0.464286,0.551021,0.553572,182.29608,183.21444,32.14296,32.14296,360,360,0.007971989796
coloured_noised_master_yi_1_00194,..\mid_dataset\labels\coloured_noised_master_yi_1_00194.txt,6,master_yi,0.503827,0.508291,0.096939,0.093112,0.4553575,0.46173500000000006,0.5522965,0.5548470000000001,181.37772,182.98476000000002,34.89804,33.52032,360,360,0.009026184167999999
coloured_noised_master_yi_1_00195,..\mid_dataset\labels\coloured_noised_master_yi_1_00195.txt,6,master_yi,0.509566,0.507653,0.093112,0.089286,0.46301,0.46301000000000003,0.556122,0.552296,183.44376,182.75508000000002,33.52032,32.14296,360,360,0.008313598032
coloured_noised_master_yi_1_00196,..\mid_dataset\labels\coloured_noised_master_yi_1_00196.txt,6,master_yi,0.508929,0.509566,0.089286,0.090561,0.464286,0.46428549999999996,0.553572,0.5548465,183.21444,183.44376,32.14296,32.60196,360,360,0.008085829446
coloured_noised_master_yi_1_00197,..\mid_dataset\labels\coloured_noised_master_yi_1_00197.txt,6,master_yi,0.507653,0.50574,0.089286,0.08801,0.46301000000000003,0.46173499999999995,0.552296,0.5497449999999999,182.75508000000002,182.0664,32.14296,31.683600000000002,360,360,0.00785806086
coloured_noised_master_yi_1_00198,..\mid_dataset\labels\coloured_noised_master_yi_1_00198.txt,6,master_yi,0.510204,0.502551,0.096939,0.091837,0.4617345,0.4566325,0.5586735,0.5484694999999999,183.67344,180.91835999999998,34.89804,33.06132,360,360,0.008902586943
coloured_noised_master_yi_1_00199,..\mid_dataset\labels\coloured_noised_master_yi_1_00199.txt,6,master_yi,0.512117,0.501276,0.08801,0.091837,0.46811200000000003,0.4553575000000001,0.556122,0.5471945,184.36212,180.45936000000003,31.683600000000002,33.06132,360,360,0.008082574370000001
coloured_noised_master_yi_1_00200,..\mid_dataset\labels\coloured_noised_master_yi_1_00200.txt,6,master_yi,0.518495,0.499362,0.08801,0.085459,0.47449,0.4566325,0.5625,0.5420915,186.65820000000002,179.77032,31.683600000000002,30.76524,360,360,0.00752124659
coloured_noised_master_yi_1_00201,..\mid_dataset\labels\coloured_noised_master_yi_1_00201.txt,6,master_yi,0.522959,0.498724,0.089286,0.089286,0.47831599999999996,0.454081,0.5676019999999999,0.543367,188.26523999999998,179.54064,32.14296,32.14296,360,360,0.007971989796
coloured_noised_master_yi_1_00202,..\mid_dataset\labels\coloured_noised_master_yi_1_00202.txt,6,master_yi,0.524235,0.490434,0.094388,0.095663,0.477041,0.4426025,0.571429,0.5382655,188.7246,176.55624,33.97968,34.43868,360,360,0.009029439244
coloured_noised_master_yi_1_00203,..\mid_dataset\labels\coloured_noised_master_yi_1_00203.txt,6,master_yi,0.527423,0.491709,0.08801,0.093112,0.48341799999999996,0.445153,0.5714279999999999,0.538265,189.87228,177.01524,31.683600000000002,33.52032,360,360,0.00819478712
coloured_noised_master_yi_1_00204,..\mid_dataset\labels\coloured_noised_master_yi_1_00204.txt,6,master_yi,0.528061,0.493622,0.094388,0.094388,0.480867,0.446428,0.575255,0.540816,190.10196,177.70392,33.97968,33.97968,360,360,0.008909094544
coloured_noised_master_yi_1_00205,..\mid_dataset\labels\coloured_noised_master_yi_1_00205.txt,6,master_yi,0.526148,0.491709,0.098214,0.093112,0.47704099999999994,0.445153,0.575255,0.538265,189.41328,177.01524,35.35704,33.52032,360,360,0.009144901968
coloured_noised_master_yi_1_00206,..\mid_dataset\labels\coloured_noised_master_yi_1_00206.txt,6,master_yi,0.526786,0.491071,0.094388,0.086735,0.47959199999999996,0.4477035,0.5739799999999999,0.5344385,189.64296,176.78556,33.97968,31.224600000000002,360,360,0.00818674318
coloured_noised_master_yi_1_00207,..\mid_dataset\labels\coloured_noised_master_yi_1_00207.txt,6,master_yi,0.526148,0.492347,0.093112,0.094388,0.47959199999999996,0.44515299999999997,0.572704,0.5395409999999999,189.41328,177.24491999999998,33.52032,33.97968,360,360,0.008788655456
coloured_noised_master_yi_1_00208,..\mid_dataset\labels\coloured_noised_master_yi_1_00208.txt,6,master_yi,0.52551,0.493622,0.091837,0.089286,0.47959150000000006,0.448979,0.5714285,0.538265,189.1836,177.70392,33.06132,32.14296,360,360,0.008199758382
coloured_noised_master_yi_1_00209,..\mid_dataset\labels\coloured_noised_master_yi_1_00209.txt,6,master_yi,0.528061,0.491071,0.089286,0.091837,0.483418,0.44515249999999995,0.572704,0.5369895,190.10196,176.78556,32.14296,33.06132,360,360,0.008199758382
coloured_noised_master_yi_1_00210,..\mid_dataset\labels\coloured_noised_master_yi_1_00210.txt,6,master_yi,0.524872,0.490434,0.093112,0.093112,0.478316,0.443878,0.571428,0.53699,188.95392,176.55624,33.52032,33.52032,360,360,0.008669844544
coloured_noised_master_yi_1_00211,..\mid_dataset\labels\coloured_noised_master_yi_1_00211.txt,6,master_yi,0.52551,0.493622,0.091837,0.086735,0.47959150000000006,0.4502545,0.5714285,0.5369895,189.1836,177.70392,33.06132,31.224600000000002,360,360,0.007965482195
coloured_noised_master_yi_1_00212,..\mid_dataset\labels\coloured_noised_master_yi_1_00212.txt,6,master_yi,0.526148,0.492985,0.098214,0.093112,0.47704099999999994,0.446429,0.575255,0.539541,189.41328,177.4746,35.35704,33.52032,360,360,0.009144901968
coloured_noised_master_yi_1_00213,..\mid_dataset\labels\coloured_noised_master_yi_1_00213.txt,6,master_yi,0.526786,0.501276,0.102041,0.089286,0.47576549999999995,0.45663300000000007,0.5778065,0.545919,189.64296,180.45936000000003,36.73476,32.14296,360,360,0.009110832726
coloured_noised_master_yi_1_00214,..\mid_dataset\labels\coloured_noised_master_yi_1_00214.txt,6,master_yi,0.528061,0.503827,0.091837,0.089286,0.48214250000000003,0.45918400000000004,0.5739795,0.54847,190.10196,181.37772,33.06132,32.14296,360,360,0.008199758382
coloured_noised_master_yi_1_00215,..\mid_dataset\labels\coloured_noised_master_yi_1_00215.txt,6,master_yi,0.530612,0.506378,0.096939,0.094388,0.4821425,0.459184,0.5790815,0.553572,191.02032,182.29608,34.89804,33.97968,360,360,0.009149878332
coloured_noised_master_yi_1_00216,..\mid_dataset\labels\coloured_noised_master_yi_1_00216.txt,6,master_yi,0.531888,0.510842,0.09949,0.093112,0.48214300000000004,0.46428600000000003,0.5816330000000001,0.5573980000000001,191.47968,183.90312,35.8164,33.52032,360,360,0.00926371288
coloured_noised_master_yi_1_00217,..\mid_dataset\labels\coloured_noised_master_yi_1_00217.txt,6,master_yi,0.535077,0.515944,0.098214,0.093112,0.48597,0.46938799999999997,0.584184,0.5625,192.62772,185.73984,35.35704,33.52032,360,360,0.009144901968
coloured_noised_master_yi_1_00218,..\mid_dataset\labels\coloured_noised_master_yi_1_00218.txt,6,master_yi,0.531888,0.515944,0.096939,0.095663,0.48341850000000003,0.46811249999999993,0.5803575000000001,0.5637755,191.47968,185.73984,34.89804,34.43868,360,360,0.009273475557
coloured_noised_master_yi_1_00219,..\mid_dataset\labels\coloured_noised_master_yi_1_00219.txt,6,master_yi,0.535714,0.514031,0.091837,0.089286,0.48979550000000005,0.469388,0.5816325,0.558674,192.85704,185.05116,33.06132,32.14296,360,360,0.008199758382
coloured_noised_master_yi_1_00220,..\mid_dataset\labels\coloured_noised_master_yi_1_00220.txt,6,master_yi,0.534439,0.514031,0.091837,0.091837,0.4885205,0.46811250000000004,0.5803575,0.5599495,192.39804,185.05116,33.06132,33.06132,360,360,0.008434034569
coloured_noised_master_yi_1_00221,..\mid_dataset\labels\coloured_noised_master_yi_1_00221.txt,6,master_yi,0.528061,0.512755,0.089286,0.094388,0.483418,0.46556099999999995,0.572704,0.5599489999999999,190.10196,184.59179999999998,32.14296,33.97968,360,360,0.008427526968
coloured_noised_master_yi_1_00222,..\mid_dataset\labels\coloured_noised_master_yi_1_00222.txt,6,master_yi,0.521684,0.513393,0.09949,0.093112,0.47193900000000005,0.466837,0.5714290000000001,0.559949,187.80624,184.82148,35.8164,33.52032,360,360,0.00926371288
coloured_noised_master_yi_1_00223,..\mid_dataset\labels\coloured_noised_master_yi_1_00223.txt,6,master_yi,0.519133,0.510204,0.094388,0.096939,0.47193899999999994,0.4617345,0.5663269999999999,0.5586735,186.88788,183.67344,33.97968,34.89804,360,360,0.009149878332
coloured_noised_master_yi_1_00224,..\mid_dataset\labels\coloured_noised_master_yi_1_00224.txt,6,master_yi,0.513393,0.51148,0.090561,0.089286,0.4681125,0.46683700000000006,0.5586735,0.556123,184.82148,184.1328,32.60196,32.14296,360,360,0.008085829446
coloured_noised_master_yi_1_00225,..\mid_dataset\labels\coloured_noised_master_yi_1_00225.txt,6,master_yi,0.508929,0.507653,0.094388,0.086735,0.46173499999999995,0.4642855,0.5561229999999999,0.5510205,183.21444,182.75508000000002,33.97968,31.224600000000002,360,360,0.00818674318
coloured_noised_master_yi_1_00226,..\mid_dataset\labels\coloured_noised_master_yi_1_00226.txt,6,master_yi,0.51148,0.508291,0.089286,0.093112,0.46683700000000006,0.46173500000000006,0.556123,0.5548470000000001,184.1328,182.98476000000002,32.14296,33.52032,360,360,0.008313598032
coloured_noised_master_yi_1_00227,..\mid_dataset\labels\coloured_noised_master_yi_1_00227.txt,6,master_yi,0.513393,0.508929,0.098214,0.089286,0.464286,0.464286,0.5625,0.553572,184.82148,183.21444,35.35704,32.14296,360,360,0.008769135204
coloured_noised_master_yi_1_00228,..\mid_dataset\labels\coloured_noised_master_yi_1_00228.txt,6,master_yi,0.509566,0.50574,0.095663,0.093112,0.46173449999999994,0.459184,0.5573975,0.552296,183.44376,182.0664,34.43868,33.52032,360,360,0.008907373256
coloured_noised_master_yi_1_00229,..\mid_dataset\labels\coloured_noised_master_yi_1_00229.txt,6,master_yi,0.51148,0.501913,0.117347,0.100765,0.45280650000000006,0.45153050000000006,0.5701535000000001,0.5522955,184.1328,180.68868000000003,42.24492,36.2754,360,360,0.011824470455
coloured_noised_master_yi_1_00230,..\mid_dataset\labels\coloured_noised_master_yi_1_00230.txt,6,master_yi,0.509566,0.502551,0.100765,0.104592,0.45918349999999997,0.45025499999999996,0.5599485,0.554847,183.44376,180.91835999999998,36.2754,37.65312,360,360,0.01053921288
coloured_noised_master_yi_1_00231,..\mid_dataset\labels\coloured_noised_master_yi_1_00231.txt,6,master_yi,0.51148,0.503189,0.102041,0.103316,0.4604595,0.451531,0.5625005000000001,0.554847,184.1328,181.14804,36.73476,37.193760000000005,360,360,0.010542467956000001
coloured_noised_master_yi_1_00232,..\mid_dataset\labels\coloured_noised_master_yi_1_00232.txt,6,master_yi,0.512117,0.502551,0.098214,0.09949,0.46301000000000003,0.452806,0.5612240000000001,0.552296,184.36212,180.91835999999998,35.35704,35.8164,360,360,0.009771310859999998
coloured_noised_master_yi_1_00233,..\mid_dataset\labels\coloured_noised_master_yi_1_00233.txt,6,master_yi,0.51148,0.50574,0.09949,0.093112,0.46173500000000006,0.459184,0.5612250000000001,0.552296,184.1328,182.0664,35.8164,33.52032,360,360,0.00926371288
coloured_noised_master_yi_1_00234,..\mid_dataset\labels\coloured_noised_master_yi_1_00234.txt,6,master_yi,0.512117,0.503827,0.103316,0.09949,0.46045900000000006,0.45408200000000004,0.563775,0.5535720000000001,184.36212,181.37772,37.193760000000005,35.8164,360,360,0.01027890884
coloured_noised_master_yi_1_00235,..\mid_dataset\labels\coloured_noised_master_yi_1_00235.txt,6,master_yi,0.514031,0.505102,0.096939,0.096939,0.4655615,0.45663250000000005,0.5625005000000001,0.5535715000000001,185.05116,181.83672,34.89804,34.89804,360,360,0.009397169721
coloured_noised_master_yi_1_00236,..\mid_dataset\labels\coloured_noised_master_yi_1_00236.txt,6,master_yi,0.512755,0.507653,0.096939,0.094388,0.46428549999999996,0.460459,0.5612245,0.554847,184.59179999999998,182.75508000000002,34.89804,33.97968,360,360,0.009149878332
coloured_noised_master_yi_1_00237,..\mid_dataset\labels\coloured_noised_master_yi_1_00237.txt,6,master_yi,0.509566,0.507015,0.098214,0.095663,0.46045899999999995,0.45918349999999997,0.558673,0.5548465,183.44376,182.5254,35.35704,34.43868,360,360,0.009395445882
coloured_noised_master_yi_1_00238,..\mid_dataset\labels\coloured_noised_master_yi_1_00238.txt,6,master_yi,0.51148,0.504464,0.096939,0.093112,0.46301050000000005,0.45790800000000004,0.5599495000000001,0.5510200000000001,184.1328,181.60704,34.89804,33.52032,360,360,0.009026184167999999
coloured_noised_master_yi_1_00239,..\mid_dataset\labels\coloured_noised_master_yi_1_00239.txt,6,master_yi,0.510204,0.505102,0.104592,0.096939,0.457908,0.45663250000000005,0.5625,0.5535715000000001,183.67344,181.83672,37.65312,34.89804,360,360,0.010139043888
coloured_noised_nocturne_1_00000,..\mid_dataset\labels\coloured_noised_nocturne_1_00000.txt,7,nocturne,0.271684,0.711735,0.089286,0.089286,0.227041,0.667092,0.31632699999999997,0.756378,97.80623999999999,256.2246,32.14296,32.14296,360,360,0.007971989796
coloured_noised_nocturne_1_00001,..\mid_dataset\labels\coloured_noised_nocturne_1_00001.txt,7,nocturne,0.272959,0.709821,0.104592,0.08801,0.220663,0.6658160000000001,0.325255,0.753826,98.26524,255.53556,37.65312,31.683600000000002,360,360,0.009205141920000002
coloured_noised_nocturne_1_00002,..\mid_dataset\labels\coloured_noised_nocturne_1_00002.txt,7,nocturne,0.277423,0.700255,0.095663,0.094388,0.22959149999999998,0.653061,0.3252545,0.7474489999999999,99.87227999999999,252.09179999999998,34.43868,33.97968,360,360,0.009029439244
coloured_noised_nocturne_1_00003,..\mid_dataset\labels\coloured_noised_nocturne_1_00003.txt,7,nocturne,0.280612,0.69898,0.091837,0.094388,0.23469349999999997,0.6517860000000001,0.32653049999999995,0.746174,101.02031999999998,251.6328,33.06132,33.97968,360,360,0.008668310756
coloured_noised_nocturne_1_00004,..\mid_dataset\labels\coloured_noised_nocturne_1_00004.txt,7,nocturne,0.285714,0.695153,0.091837,0.091837,0.23979550000000002,0.6492345,0.3316325,0.7410715,102.85704000000001,250.25508000000002,33.06132,33.06132,360,360,0.008434034569
coloured_noised_nocturne_1_00005,..\mid_dataset\labels\coloured_noised_nocturne_1_00005.txt,7,nocturne,0.289541,0.690689,0.094388,0.095663,0.24234699999999998,0.6428575,0.336735,0.7385205,104.23476,248.64804,33.97968,34.43868,360,360,0.009029439244
coloured_noised_nocturne_1_00006,..\mid_dataset\labels\coloured_noised_nocturne_1_00006.txt,7,nocturne,0.293367,0.688138,0.094388,0.090561,0.24617299999999998,0.6428575000000001,0.340561,0.7334185,105.61211999999999,247.72968,33.97968,32.60196,360,360,0.008547871668
coloured_noised_nocturne_1_00007,..\mid_dataset\labels\coloured_noised_nocturne_1_00007.txt,7,nocturne,0.291454,0.681122,0.100765,0.094388,0.2410715,0.633928,0.3418365,0.728316,104.92344,245.20392,36.2754,33.97968,360,360,0.009511006819999999
coloured_noised_nocturne_1_00008,..\mid_dataset\labels\coloured_noised_nocturne_1_00008.txt,7,nocturne,0.299745,0.678571,0.104592,0.096939,0.24744899999999997,0.6301015000000001,0.352041,0.7270405,107.9082,244.28556,37.65312,34.89804,360,360,0.010139043888
coloured_noised_nocturne_1_00009,..\mid_dataset\labels\coloured_noised_nocturne_1_00009.txt,7,nocturne,0.304209,0.673469,0.08801,0.089286,0.260204,0.628826,0.348214,0.718112,109.51524,242.44884,31.683600000000002,32.14296,360,360,0.00785806086
coloured_noised_nocturne_1_00010,..\mid_dataset\labels\coloured_noised_nocturne_1_00010.txt,7,nocturne,0.309311,0.672194,0.090561,0.086735,0.2640305,0.6288265,0.3545915,0.7155615,111.35196,241.98984,32.60196,31.224600000000002,360,360,0.007854808335000001
coloured_noised_nocturne_1_00011,..\mid_dataset\labels\coloured_noised_nocturne_1_00011.txt,7,nocturne,0.310587,0.66773,0.082908,0.090561,0.269133,0.6224495000000001,0.352041,0.7130105,111.81132,240.3828,29.84688,32.60196,360,360,0.007508231388
coloured_noised_nocturne_1_00012,..\mid_dataset\labels\coloured_noised_nocturne_1_00012.txt,7,nocturne,0.318878,0.665816,0.086735,0.091837,0.2755105,0.6198975,0.3622455,0.7117344999999999,114.79608,239.69376,31.224600000000002,33.06132,360,360,0.007965482195
coloured_noised_nocturne_1_00013,..\mid_dataset\labels\coloured_noised_nocturne_1_00013.txt,7,nocturne,0.320791,0.658801,0.085459,0.093112,0.2780615,0.6122449999999999,0.36352049999999997,0.705357,115.48476,237.16835999999998,30.76524,33.52032,360,360,0.007957258408
