proj_x,proj_y,method,image_id,image_width,image_height,label_file,cluster_label
-7.416642,7.8963127,UMAP,coloured_noised_master_yi_1_00108,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00108.txt,0
10.787796,-13.265009,UMAP,coloured_noised_master_yi_1_00109,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00109.txt,0
-12.634235,-10.789208,UMAP,coloured_noised_master_yi_1_00110,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00110.txt,0
-8.4822035,-11.535222,UMAP,coloured_noised_master_yi_1_00111,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00111.txt,0
10.790348,-13.264523,UMAP,coloured_noised_master_yi_1_00112,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00112.txt,0
-12.639722,-10.788449,UMAP,coloured_noised_master_yi_1_00113,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00113.txt,0
-8.482386,-11.535309,UMAP,coloured_noised_master_yi_1_00114,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00114.txt,0
-8.48242,-11.534599,UMAP,coloured_noised_master_yi_1_00115,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00115.txt,0
-12.634963,-10.788997,UMAP,coloured_noised_master_yi_1_00116,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00116.txt,0
-12.635353,-10.789652,UMAP,coloured_noised_master_yi_1_00117,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00117.txt,0
7.1463113,1.9266218,UMAP,coloured_noised_master_yi_1_00118,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00118.txt,0
-17.055763,12.98495,UMAP,coloured_noised_master_yi_1_00119,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00119.txt,0
5.100027,-9.302379,UMAP,coloured_noised_master_yi_1_00120,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00120.txt,0
10.053298,1.8183876,UMAP,coloured_noised_master_yi_1_00121,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00121.txt,0
11.935889,5.356697,UMAP,coloured_noised_master_yi_1_00122,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00122.txt,0
-3.2068818,-20.13376,UMAP,coloured_noised_master_yi_1_00123,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00123.txt,0
-5.477527,8.789772,UMAP,coloured_noised_master_yi_1_00124,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00124.txt,0
-12.524991,11.508743,UMAP,coloured_noised_master_yi_1_00125,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00125.txt,0
5.7100835,-6.1384344,UMAP,coloured_noised_master_yi_1_00126,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00126.txt,0
1.2457929,6.4728565,UMAP,coloured_noised_master_yi_1_00127,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00127.txt,0
5.870398,-6.2734556,UMAP,coloured_noised_master_yi_1_00128,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00128.txt,0
-14.67343,-12.4037695,UMAP,coloured_noised_master_yi_1_00129,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00129.txt,0
-3.2160704,-20.123497,UMAP,coloured_noised_master_yi_1_00130,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00130.txt,0
-17.893848,-0.64121133,UMAP,coloured_noised_master_yi_1_00131,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00131.txt,0
-12.631317,-0.9388311,UMAP,coloured_noised_master_yi_1_00132,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00132.txt,0
-12.508031,11.492127,UMAP,coloured_noised_master_yi_1_00133,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00133.txt,0
-3.9078941,-8.827344,UMAP,coloured_noised_master_yi_1_00134,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00134.txt,0
1.2413058,6.4789896,UMAP,coloured_noised_master_yi_1_00135,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00135.txt,0
-1.5706135,-18.663378,UMAP,coloured_noised_master_yi_1_00136,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00136.txt,0
11.936344,5.3568788,UMAP,coloured_noised_master_yi_1_00137,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00137.txt,0
-5.2437143,4.545144,UMAP,coloured_noised_master_yi_1_00138,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00138.txt,0
5.7069697,-6.1396565,UMAP,coloured_noised_master_yi_1_00139,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00139.txt,0
-2.1122236,-11.946153,UMAP,coloured_noised_master_yi_1_00140,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00140.txt,0
-1.5652512,-18.67547,UMAP,coloured_noised_master_yi_1_00141,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00141.txt,0
-12.522516,-5.629788,UMAP,coloured_noised_master_yi_1_00142,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00142.txt,0
5.857374,-6.2611237,UMAP,coloured_noised_master_yi_1_00143,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00143.txt,0
-12.525555,-5.6249547,UMAP,coloured_noised_master_yi_1_00144,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00144.txt,0
-3.9433389,-8.870053,UMAP,coloured_noised_master_yi_1_00145,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00145.txt,0
-1.5626984,-18.680824,UMAP,coloured_noised_master_yi_1_00146,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00146.txt,0
-14.666069,-12.413111,UMAP,coloured_noised_master_yi_1_00147,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00147.txt,0
11.935998,5.357647,UMAP,coloured_noised_master_yi_1_00148,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00148.txt,0
-12.530451,-5.6178746,UMAP,coloured_noised_master_yi_1_00149,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00149.txt,0
5.70727,-6.14015,UMAP,coloured_noised_master_yi_1_00150,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00150.txt,0
4.6384263,20.208048,UMAP,coloured_noised_master_yi_1_00151,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00151.txt,0
-4.954197,-16.513256,UMAP,coloured_noised_master_yi_1_00152,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00152.txt,0
5.708709,-6.136778,UMAP,coloured_noised_master_yi_1_00153,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00153.txt,0
-1.5641758,-18.676538,UMAP,coloured_noised_master_yi_1_00154,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00154.txt,0
-3.2304654,-20.116137,UMAP,coloured_noised_master_yi_1_00155,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00155.txt,0
-3.2306175,-20.100895,UMAP,coloured_noised_master_yi_1_00156,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00156.txt,0
-4.9536214,-16.511728,UMAP,coloured_noised_master_yi_1_00157,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00157.txt,0
4.663135,20.232252,UMAP,coloured_noised_master_yi_1_00158,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00158.txt,0
-12.522963,-5.628516,UMAP,coloured_noised_master_yi_1_00159,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00159.txt,0
-12.619021,-0.92500085,UMAP,coloured_noised_master_yi_1_00160,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00160.txt,0
-11.448271,1.006743,UMAP,coloured_noised_master_yi_1_00161,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00161.txt,0
-2.3795712,0.055481736,UMAP,coloured_noised_master_yi_1_00162,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00162.txt,0
-2.1141088,-11.945639,UMAP,coloured_noised_master_yi_1_00163,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00163.txt,0
1.2496717,6.469084,UMAP,coloured_noised_master_yi_1_00164,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00164.txt,0
-2.3788452,0.05545422,UMAP,coloured_noised_master_yi_1_00165,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00165.txt,0
16.328974,-9.732343,UMAP,coloured_noised_master_yi_1_00166,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00166.txt,0
-2.7346869,-9.430391,UMAP,coloured_noised_master_yi_1_00167,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00167.txt,0
-12.521983,-5.611688,UMAP,coloured_noised_master_yi_1_00168,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00168.txt,0
-6.939599,-21.36836,UMAP,coloured_noised_master_yi_1_00169,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00169.txt,0
-6.9387693,-21.369146,UMAP,coloured_noised_master_yi_1_00170,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00170.txt,0
1.2412807,6.47835,UMAP,coloured_noised_master_yi_1_00171,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00171.txt,0
16.328495,-9.732559,UMAP,coloured_noised_master_yi_1_00172,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00172.txt,0
11.907765,16.081577,UMAP,coloured_noised_master_yi_1_00173,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00173.txt,0
-2.734685,-9.429899,UMAP,coloured_noised_master_yi_1_00174,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00174.txt,0
-12.526253,11.509925,UMAP,coloured_noised_master_yi_1_00175,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00175.txt,0
1.2551218,6.464921,UMAP,coloured_noised_master_yi_1_00176,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00176.txt,0
-12.631965,-0.9400563,UMAP,coloured_noised_master_yi_1_00177,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00177.txt,0
4.0669193,-3.1212826,UMAP,coloured_noised_master_yi_1_00178,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00178.txt,0
1.2426667,6.474026,UMAP,coloured_noised_master_yi_1_00179,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00179.txt,0
-14.671513,-12.404854,UMAP,coloured_noised_master_yi_1_00180,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00180.txt,0
5.731274,-6.155905,UMAP,coloured_noised_master_yi_1_00181,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00181.txt,0
4.5461664,12.786473,UMAP,coloured_noised_master_yi_1_00182,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00182.txt,0
16.32863,-9.7323885,UMAP,coloured_noised_master_yi_1_00183,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00183.txt,0
-6.938767,-21.369148,UMAP,coloured_noised_master_yi_1_00184,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00184.txt,0
-14.6649685,-12.414081,UMAP,coloured_noised_master_yi_1_00185,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00185.txt,0
-14.671487,-12.404204,UMAP,coloured_noised_master_yi_1_00186,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00186.txt,0
-3.796077,-8.681837,UMAP,coloured_noised_master_yi_1_00187,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00187.txt,0
-17.893734,-0.64147216,UMAP,coloured_noised_master_yi_1_00188,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00188.txt,0
-12.516676,11.500917,UMAP,coloured_noised_master_yi_1_00189,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00189.txt,0
11.907931,16.081364,UMAP,coloured_noised_master_yi_1_00190,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00190.txt,0
-5.4034266,8.699387,UMAP,coloured_noised_master_yi_1_00191,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00191.txt,0
-12.516925,11.50044,UMAP,coloured_noised_master_yi_1_00192,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00192.txt,0
-3.9384878,-8.863997,UMAP,coloured_noised_master_yi_1_00193,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00193.txt,0
11.938521,5.357186,UMAP,coloured_noised_master_yi_1_00194,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00194.txt,0
-4.961995,-16.505848,UMAP,coloured_noised_master_yi_1_00195,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00195.txt,0
-5.386119,8.678262,UMAP,coloured_noised_master_yi_1_00196,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00196.txt,0
11.907776,16.081335,UMAP,coloured_noised_master_yi_1_00197,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00197.txt,0
9.976715,-12.741472,UMAP,coloured_noised_master_yi_1_00198,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00198.txt,0
-7.3798923,-10.002588,UMAP,coloured_noised_master_yi_1_00199,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00199.txt,0
-0.60517234,-1.7956246,UMAP,coloured_noised_master_yi_1_00200,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00200.txt,0
-0.60253835,-1.7947727,UMAP,coloured_noised_master_yi_1_00201,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00201.txt,0
12.141828,0.11291095,UMAP,coloured_noised_master_yi_1_00202,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00202.txt,0
-6.4767656,-3.8443751,UMAP,coloured_noised_master_yi_1_00203,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00203.txt,0
-5.654812,-8.099493,UMAP,coloured_noised_master_yi_1_00204,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00204.txt,0
-5.6553082,-8.100682,UMAP,coloured_noised_master_yi_1_00205,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00205.txt,0
-6.476402,-3.8467407,UMAP,coloured_noised_master_yi_1_00206,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00206.txt,0
-5.6555896,-8.10132,UMAP,coloured_noised_master_yi_1_00207,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00207.txt,0
9.204501,7.07854,UMAP,coloured_noised_master_yi_1_00208,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00208.txt,0
-6.4780746,-3.8452485,UMAP,coloured_noised_master_yi_1_00209,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00209.txt,0
12.141583,0.113222234,UMAP,coloured_noised_master_yi_1_00210,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00210.txt,0
9.203941,7.0795894,UMAP,coloured_noised_master_yi_1_00211,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00211.txt,0
-5.6558533,-8.100851,UMAP,coloured_noised_master_yi_1_00212,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00212.txt,0
9.5117445,-6.8080106,UMAP,coloured_noised_master_yi_1_00213,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00213.txt,0
9.496045,-6.82366,UMAP,coloured_noised_master_yi_1_00214,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00214.txt,0
9.490808,-6.8294916,UMAP,coloured_noised_master_yi_1_00215,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00215.txt,0
-10.375836,-6.233812,UMAP,coloured_noised_master_yi_1_00216,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00216.txt,0
-18.976519,3.1711984,UMAP,coloured_noised_master_yi_1_00217,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00217.txt,0
-12.057767,-9.362403,UMAP,coloured_noised_master_yi_1_00218,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00218.txt,0
-18.977621,3.1714516,UMAP,coloured_noised_master_yi_1_00219,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00219.txt,0
-18.97245,3.167263,UMAP,coloured_noised_master_yi_1_00220,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00220.txt,0
-21.114882,-10.56714,UMAP,coloured_noised_master_yi_1_00221,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00221.txt,0
-20.563557,-5.1159573,UMAP,coloured_noised_master_yi_1_00222,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00222.txt,0
-9.60685,-9.044577,UMAP,coloured_noised_master_yi_1_00223,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00223.txt,0
-2.949458,7.2463393,UMAP,coloured_noised_master_yi_1_00224,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00224.txt,0
-4.957627,-16.509033,UMAP,coloured_noised_master_yi_1_00225,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00225.txt,0
4.5616155,12.779799,UMAP,coloured_noised_master_yi_1_00226,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00226.txt,0
4.5597816,12.783349,UMAP,coloured_noised_master_yi_1_00227,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00227.txt,0
4.631288,20.20092,UMAP,coloured_noised_master_yi_1_00228,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00228.txt,0
7.263723,-14.420633,UMAP,coloured_noised_master_yi_1_00229,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00229.txt,0
9.978009,-12.739848,UMAP,coloured_noised_master_yi_1_00230,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00230.txt,0
7.2645183,-14.421131,UMAP,coloured_noised_master_yi_1_00231,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00231.txt,0
7.2646484,-14.421173,UMAP,coloured_noised_master_yi_1_00232,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00232.txt,0
5.0989866,16.36782,UMAP,coloured_noised_master_yi_1_00233,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00233.txt,0
7.264014,-14.4203415,UMAP,coloured_noised_master_yi_1_00234,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00234.txt,0
2.1485112,8.531974,UMAP,coloured_noised_master_yi_1_00235,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00235.txt,0
4.5721745,12.776184,UMAP,coloured_noised_master_yi_1_00236,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00236.txt,0
-4.9870887,-16.481207,UMAP,coloured_noised_master_yi_1_00237,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00237.txt,0
5.1002536,16.367434,UMAP,coloured_noised_master_yi_1_00238,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00238.txt,0
4.6256948,20.196436,UMAP,coloured_noised_master_yi_1_00239,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_master_yi_1_00239.txt,0
18.656294,7.57418,UMAP,coloured_noised_nocturne_1_00000,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00000.txt,3
18.65687,7.5748754,UMAP,coloured_noised_nocturne_1_00001,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00001.txt,3
3.2902064,1.403757,UMAP,coloured_noised_nocturne_1_00002,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00002.txt,3
12.166161,2.6812944,UMAP,coloured_noised_nocturne_1_00003,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00003.txt,3
13.711994,2.574373,UMAP,coloured_noised_nocturne_1_00004,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00004.txt,3
10.264315,6.194566,UMAP,coloured_noised_nocturne_1_00005,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00005.txt,3
10.283067,6.1744347,UMAP,coloured_noised_nocturne_1_00006,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00006.txt,3
18.594067,9.635935,UMAP,coloured_noised_nocturne_1_00007,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00007.txt,3
2.4093177,9.901776,UMAP,coloured_noised_nocturne_1_00008,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00008.txt,0
-8.017976,13.426,UMAP,coloured_noised_nocturne_1_00009,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00009.txt,0
-8.015792,13.428119,UMAP,coloured_noised_nocturne_1_00010,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00010.txt,0
5.86942,-7.6630626,UMAP,coloured_noised_nocturne_1_00011,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00011.txt,0
5.7047834,-5.106023,UMAP,coloured_noised_nocturne_1_00012,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00012.txt,0
-1.777996,17.467838,UMAP,coloured_noised_nocturne_1_00013,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00013.txt,0
2.0675123,5.547102,UMAP,coloured_noised_nocturne_1_00014,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00014.txt,0
-3.0256634,11.728679,UMAP,coloured_noised_nocturne_1_00015,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00015.txt,0
-14.682371,-9.983741,UMAP,coloured_noised_nocturne_1_00016,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00016.txt,0
12.078826,-6.981452,UMAP,coloured_noised_nocturne_1_00017,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00017.txt,0
1.1641686,14.388497,UMAP,coloured_noised_nocturne_1_00018,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00018.txt,0
8.48834,-0.7871547,UMAP,coloured_noised_nocturne_1_00019,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00019.txt,0
-8.639189,11.676957,UMAP,coloured_noised_nocturne_1_00020,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00020.txt,0
-8.671079,11.709343,UMAP,coloured_noised_nocturne_1_00021,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00021.txt,0
8.749657,12.617001,UMAP,coloured_noised_nocturne_1_00022,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00022.txt,0
8.753095,12.62054,UMAP,coloured_noised_nocturne_1_00023,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00023.txt,0
0.17354266,7.5556893,UMAP,coloured_noised_nocturne_1_00024,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00024.txt,0
-17.3129,-2.9947352,UMAP,coloured_noised_nocturne_1_00025,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00025.txt,0
1.9075228,0.38100934,UMAP,coloured_noised_nocturne_1_00026,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00026.txt,0
-8.086089,9.815061,UMAP,coloured_noised_nocturne_1_00027,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00027.txt,0
-8.381508,10.057576,UMAP,coloured_noised_nocturne_1_00028,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00028.txt,0
-11.072838,-2.586606,UMAP,coloured_noised_nocturne_1_00029,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00029.txt,0
6.2117777,8.999442,UMAP,coloured_noised_nocturne_1_00030,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00030.txt,0
-10.139427,-11.573501,UMAP,coloured_noised_nocturne_1_00031,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00031.txt,0
-14.410778,14.672303,UMAP,coloured_noised_nocturne_1_00032,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00032.txt,0
4.854336,7.494412,UMAP,coloured_noised_nocturne_1_00033,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00033.txt,0
11.624079,2.0788882,UMAP,coloured_noised_nocturne_1_00034,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00034.txt,0
11.624197,2.0784638,UMAP,coloured_noised_nocturne_1_00035,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00035.txt,0
-2.604913,-6.510351,UMAP,coloured_noised_nocturne_1_00036,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00036.txt,0
6.052874,0.022133602,UMAP,coloured_noised_nocturne_1_00037,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00037.txt,0
6.0529075,0.022102138,UMAP,coloured_noised_nocturne_1_00038,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00038.txt,0
0.07498467,13.697009,UMAP,coloured_noised_nocturne_1_00039,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00039.txt,0
-12.16595,13.418785,UMAP,coloured_noised_nocturne_1_00040,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00040.txt,0
-12.178508,13.4069,UMAP,coloured_noised_nocturne_1_00041,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00041.txt,0
-18.625275,7.721439,UMAP,coloured_noised_nocturne_1_00042,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_nocturne_1_00042.txt,0
